Year,Age,Gender,Rate
2016,25,Female,0.001196
2016,26,Female,0.000182
2016,27,Female,0.000139
2016,28,Female,0.000134
2016,29,Female,0.000413
2016,30,Female,0.000351
2016,31,Female,0.000368
2016,32,Female,0.000445
2016,33,Female,0.000494
2016,34,Female,0.001076
2016,35,Female,0.000617
2016,36,Female,0.000912
2016,37,Female,0.000914
2016,38,Female,0.000667
2016,39,Female,0.001095
2016,40,Female,0.001256
2016,41,Female,0.001459
2016,42,Female,0.00131
2016,43,Female,0.000936
2016,44,Female,0.003329
2016,45,Female,0.001961
2016,46,Female,0.002502
2016,47,Female,0.002908
2016,48,Female,0.002774
2016,49,Female,0.004395
2016,50,Female,0.002875
2016,51,Female,0.004407
2016,52,Female,0.003992
2016,53,Female,0.005251
2016,54,Female,0.006728
2016,55,Female,0.006751
2016,56,Female,0.006144
2016,57,Female,0.008393
2016,58,Female,0.006598
2016,59,Female,0.01051
2016,60,Female,0.00746
2016,61,Female,0.006231
2016,62,Female,0.009619
2016,63,Female,0.01113
2016,64,Female,0.007445
2016,65,Female,0.014843
2016,66,Female,0.018657
2016,67,Female,0.01443
2016,68,Female,0.032301
2016,69,Female,0.005922
2016,70,Female,0.053333
2016,71,Female,0.001634
2016,72,Female,0.075584
2016,73,Female,0.130715
2017,22,Female,0.00043
2017,28,Female,0.000283
2017,30,Female,0.000435
2017,31,Female,0.000083
2017,32,Female,0.000284
2017,33,Female,0.000182
2017,34,Female,0.00062
2017,35,Female,0.000247
2017,36,Female,0.000298
2017,37,Female,0.00012
2017,38,Female,0.00025
2017,39,Female,0.000727
2017,40,Female,0.000654
2017,41,Female,0.000538
2017,42,Female,0.000343
2017,43,Female,0.001405
2017,44,Female,0.000355
2017,45,Female,0.000996
2017,46,Female,0.000616
2017,47,Female,0.002003
2017,48,Female,0.001824
2017,49,Female,0.001705
2017,50,Female,0.001109
2017,51,Female,0.002208
2017,52,Female,0.001813
2017,53,Female,0.002261
2017,54,Female,0.00217
2017,55,Female,0.003004
2017,56,Female,0.002648
2017,57,Female,0.007271
2017,58,Female,0.002831
2017,59,Female,0.00233
2017,60,Female,0.005089
2017,61,Female,0.003764
2017,62,Female,0.007681
2017,63,Female,0.004146
2017,64,Female,0.002453
2017,65,Female,0.006433
2017,66,Female,0.010635
2017,67,Female,0.014407
2017,68,Female,0.015017
2017,69,Female,0.01914
2017,70,Female,0.008595
2017,71,Female,0.100748
2017,72,Female,0.081637
2017,74,Female,0.0449
2017,75,Female,13.035714
2017,76,Female,2.385621
2018,25,Female,0.003831
2018,29,Female,0.00013
2018,30,Female,0.000076
2018,32,Female,0.000045
2018,33,Female,0.00013
2018,34,Female,0.000034
2018,35,Female,0.000148
2018,36,Female,0.000127
2018,37,Female,0.000486
2018,38,Female,0.000066
2018,39,Female,0.000553
2018,40,Female,0.0003
2018,41,Female,0.000067
2018,42,Female,0.000155
2018,43,Female,0.000327
2018,44,Female,0.000471
2018,45,Female,0.000495
2018,46,Female,0.000694
2018,47,Female,0.00023
2018,48,Female,0.000958
2018,49,Female,0.00121
2018,50,Female,0.000721
2018,51,Female,0.000367
2018,52,Female,0.001553
2018,53,Female,0.001216
2018,54,Female,0.001724
2018,55,Female,0.001773
2018,56,Female,0.001485
2018,57,Female,0.001113
2018,58,Female,0.002251
2018,59,Female,0.003351
2018,60,Female,0.003743
2018,61,Female,0.002322
2018,62,Female,0.002094
2018,63,Female,0.004671
2018,64,Female,0.003262
2018,65,Female,0.007259
2018,66,Female,0.002652
2018,67,Female,0.006442
2018,68,Female,0.009321
2018,69,Female,0.0022
2018,70,Female,0.057112
2018,71,Female,0.069736
2018,73,Female,0.000978
2018,74,Female,0.002787
2019,24,Female,0.005653
2019,28,Female,0.000983
2019,34,Female,0.000729
2019,37,Female,0.000038
2019,39,Female,0.00003
2019,42,Female,0.000051
2019,43,Female,0.000029
2019,45,Female,0.00002
2019,46,Female,0.000197
2019,47,Female,0.000186
2019,48,Female,0.000051
2019,49,Female,0.000409
2019,50,Female,0.000103
2019,51,Female,0.000217
2019,52,Female,0.000134
2019,53,Female,0.000542
2019,54,Female,0.000877
2019,55,Female,0.000982
2019,56,Female,0.000093
2019,57,Female,0.000686
2019,58,Female,0.000308
2019,59,Female,0.000538
2019,61,Female,0.005692
2019,62,Female,0.000907
2019,63,Female,0.001551
2019,64,Female,0.000491
2019,65,Female,0.009338
2019,66,Female,0.003847
2019,67,Female,0.003442
2019,68,Female,0.006779
2019,69,Female,0.014938
2019,71,Female,0.049962
2019,72,Female,0.010324
2019,73,Female,0.077098
2019,74,Female,0.030336
2020,50,Female,0.000394
2020,57,Female,0.000041
2020,62,Female,0.003863
2020,70,Female,0.010491
2020,73,Female,0.04261
2004,34,Male,0.000151
2004,35,Male,0.000243
2004,37,Male,0.008992
2004,38,Male,0.000189
2004,39,Male,0.000763
2004,40,Male,0.000075
2004,42,Male,0.001022
2004,45,Male,0.000357
2004,48,Male,0.000499
2004,52,Male,0.001563
2004,53,Male,0.000744
2004,54,Male,0.000702
2004,57,Male,0.001292
2004,58,Male,0.001758
2005,28,Male,0.000195
2005,30,Male,0.000067
2005,32,Male,0.000114
2005,36,Male,0.000147
2005,37,Male,0.015351
2005,38,Male,0.007871
2005,39,Male,0.000526
2005,40,Male,0.000185
2005,41,Male,0.000188
2005,42,Male,0.000106
2005,44,Male,0.000118
2005,45,Male,0.000077
2005,46,Male,0.00036
2005,47,Male,0.000711
2005,48,Male,0.000022
2005,49,Male,0.000166
2005,50,Male,0.000644
2005,52,Male,0.000543
2005,53,Male,0.000084
2005,54,Male,0.000535
2005,55,Male,0.000673
2005,59,Male,0.002742
2005,60,Male,0.001083
2005,61,Male,0.006529
2005,64,Male,0.035621
2006,34,Male,0.000141
2006,37,Male,0.012085
2006,38,Male,0.01773
2006,39,Male,0.004867
2006,40,Male,0.00045
2006,41,Male,0.000166
2006,42,Male,0.000085
2006,46,Male,0.000058
2006,52,Male,0.000063
2006,57,Male,0.000235
2007,26,Male,0.0004
2007,30,Male,0.00009
2007,32,Male,0.000283
2007,37,Male,0.003913
2007,38,Male,0.00856
2007,39,Male,0.008196
2007,40,Male,0.002845
2007,41,Male,0.000187
2007,42,Male,0.00003
2007,45,Male,0.00001
2007,49,Male,0.00004
2007,51,Male,0.000065
2007,52,Male,0.00003
2007,53,Male,0.000132
2008,32,Male,0.000054
2008,33,Male,0.000082
2008,34,Male,0.000052
2008,37,Male,0.00002
2008,38,Male,0.001099
2008,39,Male,0.004833
2008,40,Male,0.002763
2008,41,Male,0.000542
2008,42,Male,0.000035
2008,43,Male,0.000052
2008,44,Male,0.000026
2008,48,Male,0.000293
